id,source,location,stars,text_raw,text_clean,aspects,aspects_labels,keyword_matched,polarity_auto,polarity_manual,needs_review,notes,date
71cf182b8a,facebook,CTP Iași Facebook,,Da recomand deoarece am muncit acolo 37 ani am ieșit la pensie și cu bune cu rele și ajutorul lui Dumnezeu mă bucur de pensie!,da recomand deoarece am muncit acolo 37 ani am ieșit la pensie și cu bune cu rele și ajutorul lui dumnezeu mă bucur de pensie!,OTHER,Nedetectat,,POS,,YES,,2020-04-10T15:56:22.000Z
d776890415,facebook,CTP Iași Facebook,,"multumesc domnului vatman care la ora asta tarzie din noapte (22:10) nu s-a sinchisit sa opreasca cateva secunde in statia dr. Savini. era mult prea grabit sa ajunga la depou. degeaba ai masca, degeaba ai manusi, degeaba ai cardul pregatit si degeaba esti inghetat de frig dupa vreo 20 de minute de asteptat. nu-i bai, in restul minutelor cat mai am de asteptat o sa ma sterg de praful care mi s-a pus pe haine, dupa ce a ridicat mare colb, la ce viteza avea. pe timp de criza sunteti mare leguma (varza).","multumesc domnului vatman care la ora asta tarzie din noapte 22:10 nu s-a sinchisit sa opreasca cateva secunde in statia dr. savini. era mult prea grabit sa ajunga la depou. degeaba ai masca, degeaba ai manusi, degeaba ai cardul pregatit si degeaba esti inghetat de frig dupa vreo 20 de minute de asteptat. nu-i bai, in restul minutelor cat mai am de asteptat o sa ma sterg de praful care mi s-a pus pe haine, dupa ce a ridicat mare colb, la ce viteza avea. pe timp de criza sunteti mare leguma varza .",punctualitate,Punctualitate / Întârzieri,20 de minute,NEG,,NO,,2020-03-30T19:19:07.000Z
d776890415,facebook,CTP Iași Facebook,,"multumesc domnului vatman care la ora asta tarzie din noapte (22:10) nu s-a sinchisit sa opreasca cateva secunde in statia dr. Savini. era mult prea grabit sa ajunga la depou. degeaba ai masca, degeaba ai manusi, degeaba ai cardul pregatit si degeaba esti inghetat de frig dupa vreo 20 de minute de asteptat. nu-i bai, in restul minutelor cat mai am de asteptat o sa ma sterg de praful care mi s-a pus pe haine, dupa ce a ridicat mare colb, la ce viteza avea. pe timp de criza sunteti mare leguma (varza).","multumesc domnului vatman care la ora asta tarzie din noapte 22:10 nu s-a sinchisit sa opreasca cateva secunde in statia dr. savini. era mult prea grabit sa ajunga la depou. degeaba ai masca, degeaba ai manusi, degeaba ai cardul pregatit si degeaba esti inghetat de frig dupa vreo 20 de minute de asteptat. nu-i bai, in restul minutelor cat mai am de asteptat o sa ma sterg de praful care mi s-a pus pe haine, dupa ce a ridicat mare colb, la ce viteza avea. pe timp de criza sunteti mare leguma varza .",curatenie,Curățenie vehicul,praf,NEG,,NO,,2020-03-30T19:19:07.000Z
d776890415,facebook,CTP Iași Facebook,,"multumesc domnului vatman care la ora asta tarzie din noapte (22:10) nu s-a sinchisit sa opreasca cateva secunde in statia dr. Savini. era mult prea grabit sa ajunga la depou. degeaba ai masca, degeaba ai manusi, degeaba ai cardul pregatit si degeaba esti inghetat de frig dupa vreo 20 de minute de asteptat. nu-i bai, in restul minutelor cat mai am de asteptat o sa ma sterg de praful care mi s-a pus pe haine, dupa ce a ridicat mare colb, la ce viteza avea. pe timp de criza sunteti mare leguma (varza).","multumesc domnului vatman care la ora asta tarzie din noapte 22:10 nu s-a sinchisit sa opreasca cateva secunde in statia dr. savini. era mult prea grabit sa ajunga la depou. degeaba ai masca, degeaba ai manusi, degeaba ai cardul pregatit si degeaba esti inghetat de frig dupa vreo 20 de minute de asteptat. nu-i bai, in restul minutelor cat mai am de asteptat o sa ma sterg de praful care mi s-a pus pe haine, dupa ce a ridicat mare colb, la ce viteza avea. pe timp de criza sunteti mare leguma varza .",aer_conditionat,Aer condiționat / Căldură,frig,NEG,,NO,,2020-03-30T19:19:07.000Z
d776890415,facebook,CTP Iași Facebook,,"multumesc domnului vatman care la ora asta tarzie din noapte (22:10) nu s-a sinchisit sa opreasca cateva secunde in statia dr. Savini. era mult prea grabit sa ajunga la depou. degeaba ai masca, degeaba ai manusi, degeaba ai cardul pregatit si degeaba esti inghetat de frig dupa vreo 20 de minute de asteptat. nu-i bai, in restul minutelor cat mai am de asteptat o sa ma sterg de praful care mi s-a pus pe haine, dupa ce a ridicat mare colb, la ce viteza avea. pe timp de criza sunteti mare leguma (varza).","multumesc domnului vatman care la ora asta tarzie din noapte 22:10 nu s-a sinchisit sa opreasca cateva secunde in statia dr. savini. era mult prea grabit sa ajunga la depou. degeaba ai masca, degeaba ai manusi, degeaba ai cardul pregatit si degeaba esti inghetat de frig dupa vreo 20 de minute de asteptat. nu-i bai, in restul minutelor cat mai am de asteptat o sa ma sterg de praful care mi s-a pus pe haine, dupa ce a ridicat mare colb, la ce viteza avea. pe timp de criza sunteti mare leguma varza .",bilet,Validare bilet / E-ticketing,card,NEG,,NO,,2020-03-30T19:19:07.000Z
c36bce9eeb,facebook,CTP Iași Facebook,,"Companie de transport public condusă de incompetenți! Daca atunci când nu era nici o stare de urgență, transportul era gestionat în așa fel încât majoritatea mijloacelor de transport având în mare parte aceleași trasee (ex: tramvaiul 9, autobuzele 28 și 41, plus altele) sa treacă toate în același timp, acum când este situație de urgență și vrea să se asigure transport cadrelor medicale și personalului farmaciilor, s-a stabilit inițial un program care nu coincidea cu cerințele oamenilor. când s-a modificat orarul, s-au anulat unele linii (tramvaiele 1, 7 și 13 de exemplu) care fac legătura între centrul orașului și centrul comercial Felicia, unde avem 3 farmacii! Iar ca și cum nu ar fi fost de ajuns, acum stam in statia Elena Doamna așteptând cursa specială care ar fi trebuit să ne facă conexiunea cu a doua cursa specială, in Țuțora, pentru a ajunge la munca in Felicia, autobuzul nu a oprit!
Sunteți de o incompetență patetică!","companie de transport public condusă de incompetenți! daca atunci când nu era nici o stare de urgență, transportul era gestionat în așa fel încât majoritatea mijloacelor de transport având în mare parte aceleași trasee ex: tramvaiul 9, autobuzele 28 și 41, plus altele sa treacă toate în același timp, acum când este situație de urgență și vrea să se asigure transport cadrelor medicale și personalului farmaciilor, s-a stabilit inițial un program care nu coincidea cu cerințele oamenilor. când s-a modificat orarul, s-au anulat unele linii tramvaiele 1, 7 și 13 de exemplu care fac legătura între centrul orașului și centrul comercial felicia, unde avem 3 farmacii! iar ca și cum nu ar fi fost de ajuns, acum stam in statia elena doamna așteptând cursa specială care ar fi trebuit să ne facă conexiunea cu a doua cursa specială, in țuțora, pentru a ajunge la munca in felicia, autobuzul nu a oprit! sunteți de o incompetență patetică!",punctualitate,Punctualitate / Întârzieri,aștept,NEG,,NO,,2020-03-25T17:58:42.000Z
c36bce9eeb,facebook,CTP Iași Facebook,,"Companie de transport public condusă de incompetenți! Daca atunci când nu era nici o stare de urgență, transportul era gestionat în așa fel încât majoritatea mijloacelor de transport având în mare parte aceleași trasee (ex: tramvaiul 9, autobuzele 28 și 41, plus altele) sa treacă toate în același timp, acum când este situație de urgență și vrea să se asigure transport cadrelor medicale și personalului farmaciilor, s-a stabilit inițial un program care nu coincidea cu cerințele oamenilor. când s-a modificat orarul, s-au anulat unele linii (tramvaiele 1, 7 și 13 de exemplu) care fac legătura între centrul orașului și centrul comercial Felicia, unde avem 3 farmacii! Iar ca și cum nu ar fi fost de ajuns, acum stam in statia Elena Doamna așteptând cursa specială care ar fi trebuit să ne facă conexiunea cu a doua cursa specială, in Țuțora, pentru a ajunge la munca in Felicia, autobuzul nu a oprit!
Sunteți de o incompetență patetică!","companie de transport public condusă de incompetenți! daca atunci când nu era nici o stare de urgență, transportul era gestionat în așa fel încât majoritatea mijloacelor de transport având în mare parte aceleași trasee ex: tramvaiul 9, autobuzele 28 și 41, plus altele sa treacă toate în același timp, acum când este situație de urgență și vrea să se asigure transport cadrelor medicale și personalului farmaciilor, s-a stabilit inițial un program care nu coincidea cu cerințele oamenilor. când s-a modificat orarul, s-au anulat unele linii tramvaiele 1, 7 și 13 de exemplu care fac legătura între centrul orașului și centrul comercial felicia, unde avem 3 farmacii! iar ca și cum nu ar fi fost de ajuns, acum stam in statia elena doamna așteptând cursa specială care ar fi trebuit să ne facă conexiunea cu a doua cursa specială, in țuțora, pentru a ajunge la munca in felicia, autobuzul nu a oprit! sunteți de o incompetență patetică!",sofer,Comportament șofer / personal,personal,NEG,,NO,,2020-03-25T17:58:42.000Z
c36bce9eeb,facebook,CTP Iași Facebook,,"Companie de transport public condusă de incompetenți! Daca atunci când nu era nici o stare de urgență, transportul era gestionat în așa fel încât majoritatea mijloacelor de transport având în mare parte aceleași trasee (ex: tramvaiul 9, autobuzele 28 și 41, plus altele) sa treacă toate în același timp, acum când este situație de urgență și vrea să se asigure transport cadrelor medicale și personalului farmaciilor, s-a stabilit inițial un program care nu coincidea cu cerințele oamenilor. când s-a modificat orarul, s-au anulat unele linii (tramvaiele 1, 7 și 13 de exemplu) care fac legătura între centrul orașului și centrul comercial Felicia, unde avem 3 farmacii! Iar ca și cum nu ar fi fost de ajuns, acum stam in statia Elena Doamna așteptând cursa specială care ar fi trebuit să ne facă conexiunea cu a doua cursa specială, in Țuțora, pentru a ajunge la munca in Felicia, autobuzul nu a oprit!
Sunteți de o incompetență patetică!","companie de transport public condusă de incompetenți! daca atunci când nu era nici o stare de urgență, transportul era gestionat în așa fel încât majoritatea mijloacelor de transport având în mare parte aceleași trasee ex: tramvaiul 9, autobuzele 28 și 41, plus altele sa treacă toate în același timp, acum când este situație de urgență și vrea să se asigure transport cadrelor medicale și personalului farmaciilor, s-a stabilit inițial un program care nu coincidea cu cerințele oamenilor. când s-a modificat orarul, s-au anulat unele linii tramvaiele 1, 7 și 13 de exemplu care fac legătura între centrul orașului și centrul comercial felicia, unde avem 3 farmacii! iar ca și cum nu ar fi fost de ajuns, acum stam in statia elena doamna așteptând cursa specială care ar fi trebuit să ne facă conexiunea cu a doua cursa specială, in țuțora, pentru a ajunge la munca in felicia, autobuzul nu a oprit! sunteți de o incompetență patetică!",informatii_statie,Informații stație / Panouri,orar,NEG,,NO,,2020-03-25T17:58:42.000Z
c36bce9eeb,facebook,CTP Iași Facebook,,"Companie de transport public condusă de incompetenți! Daca atunci când nu era nici o stare de urgență, transportul era gestionat în așa fel încât majoritatea mijloacelor de transport având în mare parte aceleași trasee (ex: tramvaiul 9, autobuzele 28 și 41, plus altele) sa treacă toate în același timp, acum când este situație de urgență și vrea să se asigure transport cadrelor medicale și personalului farmaciilor, s-a stabilit inițial un program care nu coincidea cu cerințele oamenilor. când s-a modificat orarul, s-au anulat unele linii (tramvaiele 1, 7 și 13 de exemplu) care fac legătura între centrul orașului și centrul comercial Felicia, unde avem 3 farmacii! Iar ca și cum nu ar fi fost de ajuns, acum stam in statia Elena Doamna așteptând cursa specială care ar fi trebuit să ne facă conexiunea cu a doua cursa specială, in Țuțora, pentru a ajunge la munca in Felicia, autobuzul nu a oprit!
Sunteți de o incompetență patetică!","companie de transport public condusă de incompetenți! daca atunci când nu era nici o stare de urgență, transportul era gestionat în așa fel încât majoritatea mijloacelor de transport având în mare parte aceleași trasee ex: tramvaiul 9, autobuzele 28 și 41, plus altele sa treacă toate în același timp, acum când este situație de urgență și vrea să se asigure transport cadrelor medicale și personalului farmaciilor, s-a stabilit inițial un program care nu coincidea cu cerințele oamenilor. când s-a modificat orarul, s-au anulat unele linii tramvaiele 1, 7 și 13 de exemplu care fac legătura între centrul orașului și centrul comercial felicia, unde avem 3 farmacii! iar ca și cum nu ar fi fost de ajuns, acum stam in statia elena doamna așteptând cursa specială care ar fi trebuit să ne facă conexiunea cu a doua cursa specială, in țuțora, pentru a ajunge la munca in felicia, autobuzul nu a oprit! sunteți de o incompetență patetică!",frecventa,Frecvența curselor,rar,NEG,,NO,,2020-03-25T17:58:42.000Z
291e59e604,facebook,CTP Iași Facebook,,Program de criza pana la ora 8 și autobuzele se retrag la garaj de la 7 jum. Va bateti joc de oameni. Soferi care ne iau in ras ca stam in statii. Pic de respect nu aveti pentru cetățeni!!!,program de criza pana la ora 8 și autobuzele se retrag la garaj de la 7 jum. va bateti joc de oameni. soferi care ne iau in ras ca stam in statii. pic de respect nu aveti pentru cetățeni!!!,OTHER,Nedetectat,,NEG,,YES,,2020-03-24T05:59:44.000Z
c1ed46be4c,facebook,CTP Iași Facebook,,"Respect pt ceea ce faceti!
 Va mulțumesc pt promptitudinea de care ati dat dovada si de profesionalismul cu care ati tratat situatia angajatilor Era in aceste momente de criza.
Avem si companii care isi merita tot respectul!",respect pt ceea ce faceti! va mulțumesc pt promptitudinea de care ati dat dovada si de profesionalismul cu care ati tratat situatia angajatilor era in aceste momente de criza. avem si companii care isi merita tot respectul!,OTHER,Nedetectat,,POS,,YES,,2020-03-20T13:50:24.000Z
1eac983163,facebook,CTP Iași Facebook,,Cei care nu lucreaza la tonete in weekend merita sa li se ia din salariu!,cei care nu lucreaza la tonete in weekend merita sa li se ia din salariu!,OTHER,Nedetectat,,NEG,,YES,,2020-03-01T20:12:50.000Z
a2924fb059,facebook,CTP Iași Facebook,,se poate si mai bine...gard vopsit,se poate si mai bine...gard vopsit,OTHER,Nedetectat,,POS,,YES,,2020-02-26T22:24:16.000Z
2b7351a57b,facebook,CTP Iași Facebook,,niste hoti de controlori la ctp,niste hoti de controlori la ctp,sofer,Comportament șofer / personal,controlor,NEU,,YES,,2020-02-06T15:28:55.000Z
125e20fa91,facebook,CTP Iași Facebook,,"Nu pot sa recomand din cauza situației din zona CUG, este singura zona în care circula aproape numai  autobuze vechi(pe toate rutele), este de neînțeles, în restul zonelor vad autobuze noi, în mare parte, dar in zona Cug numai vechituri. Nu pot sa înțeleg căre i motivul...","nu pot sa recomand din cauza situației din zona cug, este singura zona în care circula aproape numai autobuze vechi pe toate rutele , este de neînțeles, în restul zonelor vad autobuze noi, în mare parte, dar in zona cug numai vechituri. nu pot sa înțeleg căre i motivul...",OTHER,Nedetectat,,NEU,,YES,,2020-02-05T15:34:22.000Z
83b1c82f85,facebook,CTP Iași Facebook,,"Autobuzul pe linia 42 cu nr de înmatriculare   IS 11 XKI nu a oprit în stația de la sindicate, deși avea călători. A intrat în alveola pentru autobuze, moment în care oamenii din stație s-au îndreptat spre uși și apoi a plecat, manevră deloc sigură pentru acei călători.","autobuzul pe linia 42 cu nr de înmatriculare is 11 xki nu a oprit în stația de la sindicate, deși avea călători. a intrat în alveola pentru autobuze, moment în care oamenii din stație s-au îndreptat spre uși și apoi a plecat, manevră deloc sigură pentru acei călători.",informatii_statie,Informații stație / Panouri,stație,NEG,,NO,,2020-01-30T07:56:30.000Z
f596322db7,facebook,CTP Iași Facebook,,"Sa nu fie indiferenta la calatorii care au gratuitati sau care circula fraudulos deoarece acestia sunt primii care deterioreaza scaunele si agreseaza calatorii,le sustrag obiecte...","sa nu fie indiferenta la calatorii care au gratuitati sau care circula fraudulos deoarece acestia sunt primii care deterioreaza scaunele si agreseaza calatorii,le sustrag obiecte...",OTHER,Nedetectat,,NEG,,YES,,2020-01-24T11:33:31.000Z
63bfbac46c,facebook,CTP Iași Facebook,,Pentru ca m-am urcat chiar azi intrav141 și era fortefffffff murdar cu un miros puternic și vatmanu state de vorba cu o persona 5 stați cit am mers  Nu este de mers cu așa mijloce de traport,pentru ca m-am urcat chiar azi intrav141 și era fortefffffff murdar cu un miros puternic și vatmanu state de vorba cu o persona 5 stați cit am mers nu este de mers cu așa mijloce de traport,curatenie,Curățenie vehicul,murdar,NEG,,NO,,2020-01-21T07:23:06.000Z
be98dfe925,facebook,CTP Iași Facebook,,Nici macar caldura nu vor sa dea!!!!!! 😠 😠 😠 😠 😠 😠 😠 😠 😠 😠 😠 😠 😠 😠 😠 😠 😠 😠 😠 😠 😠 😠 😠,nici macar caldura nu vor sa dea!!!!!!,aer_conditionat,Aer condiționat / Căldură,cald,NEG,,NO,,2020-01-20T08:25:54.000Z
a38c55540b,facebook,CTP Iași Facebook,,"Oameni incapabili de a lucra în acest domeniu! Nu sunt respectate persoanele care folosesc transportul în comun. Înainte de a face angajări, asigurați-vă că noii angajați au respect față de oameni!","oameni incapabili de a lucra în acest domeniu! nu sunt respectate persoanele care folosesc transportul în comun. înainte de a face angajări, asigurați-vă că noii angajați au respect față de oameni!",OTHER,Nedetectat,,NEG,,YES,,2020-01-14T18:54:53.000Z
9e1d9c34ee,facebook,CTP Iași Facebook,,Stau de 30 de min in statia  podul de piatră  și nu a trecut nici un 5. Unde stati nebunilor. Intre  timp trece numai autobuzul 19 de 4 ori pana acum .,stau de 30 de min in statia podul de piatră și nu a trecut nici un 5. unde stati nebunilor. intre timp trece numai autobuzul 19 de 4 ori pana acum .,OTHER,Nedetectat,,NEU,,YES,,2020-01-13T09:43:26.000Z
af0e44341a,facebook,CTP Iași Facebook,,jalnic...stai in statie cate 40 de min și după vine un autobuz plin de sardine... vi se pare normal?,jalnic...stai in statie cate 40 de min și după vine un autobuz plin de sardine... vi se pare normal?,aglomeratie,Aglomerație,plin,NEG,,NO,,2019-12-23T09:10:27.000Z
af0e44341a,facebook,CTP Iași Facebook,,jalnic...stai in statie cate 40 de min și după vine un autobuz plin de sardine... vi se pare normal?,jalnic...stai in statie cate 40 de min și după vine un autobuz plin de sardine... vi se pare normal?,curatenie,Curățenie vehicul,jalnic,NEG,,NO,,2019-12-23T09:10:27.000Z
20fbba75c9,facebook,CTP Iași Facebook,,"Servicii bune, tarife bune, bine gandit sistemul insa exista o mare problema ce ar merita mai multa atentie.
Autobuzul nr. 36, unul dintre cele mai aglomerate si utilizate din Iasi circula foarte greu! De fiecare data autobuzul este plin, mai ales atunci cand coboara Copoul si cand pleaca de la gara iar oamenii sunt nevoiti sa astepte chiar si 2 3 autobuze pentru a reusi sa urce. Eu personal am patit sa pierd trenul de 2 ori desi eram in statie cu o ora mai devreme si sa dureze o ora sa ajung de la gara in Copou datorita acestei probleme. Ar trebui suplimentat numai de cat nr autobuzelor pe acest traseu pentru ca desi sunt mereu pline, circula foarte foarte greu!","servicii bune, tarife bune, bine gandit sistemul insa exista o mare problema ce ar merita mai multa atentie. autobuzul nr. 36, unul dintre cele mai aglomerate si utilizate din iasi circula foarte greu! de fiecare data autobuzul este plin, mai ales atunci cand coboara copoul si cand pleaca de la gara iar oamenii sunt nevoiti sa astepte chiar si 2 3 autobuze pentru a reusi sa urce. eu personal am patit sa pierd trenul de 2 ori desi eram in statie cu o ora mai devreme si sa dureze o ora sa ajung de la gara in copou datorita acestei probleme. ar trebui suplimentat numai de cat nr autobuzelor pe acest traseu pentru ca desi sunt mereu pline, circula foarte foarte greu!",aglomeratie,Aglomerație,aglomerat,NEG,,NO,,2019-12-18T16:51:20.000Z
20fbba75c9,facebook,CTP Iași Facebook,,"Servicii bune, tarife bune, bine gandit sistemul insa exista o mare problema ce ar merita mai multa atentie.
Autobuzul nr. 36, unul dintre cele mai aglomerate si utilizate din Iasi circula foarte greu! De fiecare data autobuzul este plin, mai ales atunci cand coboara Copoul si cand pleaca de la gara iar oamenii sunt nevoiti sa astepte chiar si 2 3 autobuze pentru a reusi sa urce. Eu personal am patit sa pierd trenul de 2 ori desi eram in statie cu o ora mai devreme si sa dureze o ora sa ajung de la gara in Copou datorita acestei probleme. Ar trebui suplimentat numai de cat nr autobuzelor pe acest traseu pentru ca desi sunt mereu pline, circula foarte foarte greu!","servicii bune, tarife bune, bine gandit sistemul insa exista o mare problema ce ar merita mai multa atentie. autobuzul nr. 36, unul dintre cele mai aglomerate si utilizate din iasi circula foarte greu! de fiecare data autobuzul este plin, mai ales atunci cand coboara copoul si cand pleaca de la gara iar oamenii sunt nevoiti sa astepte chiar si 2 3 autobuze pentru a reusi sa urce. eu personal am patit sa pierd trenul de 2 ori desi eram in statie cu o ora mai devreme si sa dureze o ora sa ajung de la gara in copou datorita acestei probleme. ar trebui suplimentat numai de cat nr autobuzelor pe acest traseu pentru ca desi sunt mereu pline, circula foarte foarte greu!",sofer,Comportament șofer / personal,personal,NEG,,NO,,2019-12-18T16:51:20.000Z
75902e7df6,facebook,CTP Iași Facebook,,"Sa fie puse in circulatie autobuze mai multe, la intervale mai scurte. E groaznic ce se intampla dimineata in intervalul 7-8!!!","sa fie puse in circulatie autobuze mai multe, la intervale mai scurte. e groaznic ce se intampla dimineata in intervalul 7-8!!!",frecventa,Frecvența curselor,interval,NEG,,NO,,2019-12-13T05:42:48.000Z
dce4ca6758,facebook,CTP Iași Facebook,,poti sa mergi oriunde vrei si nu astepti mult in stati am si eu o intrebare poate la anul o sa avem si noi autobuze pe ruta Iasi-Rediu cum au cei din Miroslava,poti sa mergi oriunde vrei si nu astepti mult in stati am si eu o intrebare poate la anul o sa avem si noi autobuze pe ruta iasi-rediu cum au cei din miroslava,curatenie,Curățenie vehicul,miros,NEG,,NO,,2019-12-10T07:46:09.000Z
e6c73f266b,facebook,CTP Iași Facebook,,"Dacă vrei să iti bați joc de cineva,  il obligi sa circule cu autobuzul 28 la ora 8 dimineața pe ruta Galata - Podu Roș.
Dacă vrei  să îți bați oricum joc de cineva, îl obligi să aștepte un autobuz pe ruta Mircea cel Bătrân- Galata - Gara Internațională  Nicolina ..Podu Roș.","dacă vrei să iti bați joc de cineva, il obligi sa circule cu autobuzul 28 la ora 8 dimineața pe ruta galata - podu roș. dacă vrei să îți bați oricum joc de cineva, îl obligi să aștepte un autobuz pe ruta mircea cel bătrân- galata - gara internațională nicolina ..podu roș.",punctualitate,Punctualitate / Întârzieri,aștept,NEU,,YES,,2019-12-05T06:42:35.000Z
2e2d8d2f75,facebook,CTP Iași Facebook,,"nu mă interesează cum ar putea fi îmbunătățită o pagină de facebook,  mă interesează să circul cu un autobuz decent, care să vină la timp, nu la un interval de timp aiurea, aș vrea să nu îmi între tocul prin podeaua autobuzului, să nu îngheț într o  stație minute în șir,  așteptând","nu mă interesează cum ar putea fi îmbunătățită o pagină de facebook, mă interesează să circul cu un autobuz decent, care să vină la timp, nu la un interval de timp aiurea, aș vrea să nu îmi între tocul prin podeaua autobuzului, să nu îngheț într o stație minute în șir, așteptând",punctualitate,Punctualitate / Întârzieri,aștept,POS,,NO,,2019-11-29T17:07:29.000Z
2e2d8d2f75,facebook,CTP Iași Facebook,,"nu mă interesează cum ar putea fi îmbunătățită o pagină de facebook,  mă interesează să circul cu un autobuz decent, care să vină la timp, nu la un interval de timp aiurea, aș vrea să nu îmi între tocul prin podeaua autobuzului, să nu îngheț într o  stație minute în șir,  așteptând","nu mă interesează cum ar putea fi îmbunătățită o pagină de facebook, mă interesează să circul cu un autobuz decent, care să vină la timp, nu la un interval de timp aiurea, aș vrea să nu îmi între tocul prin podeaua autobuzului, să nu îngheț într o stație minute în șir, așteptând",informatii_statie,Informații stație / Panouri,stație,POS,,NO,,2019-11-29T17:07:29.000Z
2e2d8d2f75,facebook,CTP Iași Facebook,,"nu mă interesează cum ar putea fi îmbunătățită o pagină de facebook,  mă interesează să circul cu un autobuz decent, care să vină la timp, nu la un interval de timp aiurea, aș vrea să nu îmi între tocul prin podeaua autobuzului, să nu îngheț într o  stație minute în șir,  așteptând","nu mă interesează cum ar putea fi îmbunătățită o pagină de facebook, mă interesează să circul cu un autobuz decent, care să vină la timp, nu la un interval de timp aiurea, aș vrea să nu îmi între tocul prin podeaua autobuzului, să nu îngheț într o stație minute în șir, așteptând",frecventa,Frecvența curselor,interval,POS,,NO,,2019-11-29T17:07:29.000Z
7e2410602d,facebook,CTP Iași Facebook,,"Bata-va dumnezeu toti controlorii , niste hahalere 🖕🖕","bata-va dumnezeu toti controlorii , niste hahalere",sofer,Comportament șofer / personal,controlor,NEU,,YES,,2019-11-25T10:00:02.000Z
5ce53fdb0a,facebook,CTP Iași Facebook,,"Am piersut programarea la medic asteptand 30 de minute tramvaiul 7. Am vrut sa fiu eco, sa nu iau masina. M am lamurit.","am piersut programarea la medic asteptand 30 de minute tramvaiul 7. am vrut sa fiu eco, sa nu iau masina. m am lamurit.",punctualitate,Punctualitate / Întârzieri,30 de minute,NEG,,NO,,2019-11-18T06:58:20.000Z
21ba649dc3,facebook,CTP Iași Facebook,,"Stimați călători,
Aș vrea să vă anunț că dacă vă urcați într-un mijloc de transport în comun și credeți că vă puteți plăti călătoria cu cardul bancar vă înșelați amarnic. Dacă POS-ul nu funcționează din vina Compania de Transport Public Iasi sunteți pasibili de amendă că nu v-ați gândit să vă cumpărați și bilet de la tonetă și să vă instalați și aplicația care necesită înrolarea unui card bancar. Am obținut acest răspuns de la cei ce se ocupă de pagina de FB. 
Cu plăcere!","stimați călători, aș vrea să vă anunț că dacă vă urcați într-un mijloc de transport în comun și credeți că vă puteți plăti călătoria cu cardul bancar vă înșelați amarnic. dacă pos-ul nu funcționează din vina compania de transport public iasi sunteți pasibili de amendă că nu v-ați gândit să vă cumpărați și bilet de la tonetă și să vă instalați și aplicația care necesită înrolarea unui card bancar. am obținut acest răspuns de la cei ce se ocupă de pagina de fb. cu plăcere!",bilet,Validare bilet / E-ticketing,card,NEG,,NO,,2019-11-15T09:58:05.000Z
21ba649dc3,facebook,CTP Iași Facebook,,"Stimați călători,
Aș vrea să vă anunț că dacă vă urcați într-un mijloc de transport în comun și credeți că vă puteți plăti călătoria cu cardul bancar vă înșelați amarnic. Dacă POS-ul nu funcționează din vina Compania de Transport Public Iasi sunteți pasibili de amendă că nu v-ați gândit să vă cumpărați și bilet de la tonetă și să vă instalați și aplicația care necesită înrolarea unui card bancar. Am obținut acest răspuns de la cei ce se ocupă de pagina de FB. 
Cu plăcere!","stimați călători, aș vrea să vă anunț că dacă vă urcați într-un mijloc de transport în comun și credeți că vă puteți plăti călătoria cu cardul bancar vă înșelați amarnic. dacă pos-ul nu funcționează din vina compania de transport public iasi sunteți pasibili de amendă că nu v-ați gândit să vă cumpărați și bilet de la tonetă și să vă instalați și aplicația care necesită înrolarea unui card bancar. am obținut acest răspuns de la cei ce se ocupă de pagina de fb. cu plăcere!",informatii_statie,Informații stație / Panouri,anunț,NEG,,NO,,2019-11-15T09:58:05.000Z
439ba94180,facebook,CTP Iași Facebook,,"Îi mulțumesc mult vatmanului din tramvaiul 13, număr de parc 102, astăzi a fost un erou pentru mine, acesta mi-a găsit portofelul și mi l-a înapoiat. Este un exemplu de cetățean  care trebuie urmat!","îi mulțumesc mult vatmanului din tramvaiul 13, număr de parc 102, astăzi a fost un erou pentru mine, acesta mi-a găsit portofelul și mi l-a înapoiat. este un exemplu de cetățean care trebuie urmat!",OTHER,Nedetectat,,NEU,,YES,,2019-11-08T08:59:47.000Z
4d27571945,facebook,CTP Iași Facebook,,"putine autobuze pe trasee aglomerate, respectiv siferii ce nu doresc sa deschida usa din fata","putine autobuze pe trasee aglomerate, respectiv siferii ce nu doresc sa deschida usa din fata",aglomeratie,Aglomerație,aglomerat,NEG,,NO,,2019-10-22T09:15:38.000Z
0c7de44077,facebook,CTP Iași Facebook,,"Știți că ne calcăm în picioare și ne înghesuim în tramvai dimineața, că nu stăm decât în picioare tot drumul, că nu putem să respirăm, că îl luăm pe al doilea sau al treilea care vine (asta pe banii noștri)? Și știți de ce vă întreb dacă știți? Pentru că nu cred că voi, conducerea sau cine sunteți, circulați cu tramvaiul. Sunteți groaznici, pe bune. Luați o poză cu tramvaiele alea încărcate din comunism și priviți un pic cât așteptați cu mașina la stop. Ăia suntem noi, doar că azi. Sper ca într-o zi chiar să conteze că suntem mai mulți decât voi.","știți că ne calcăm în picioare și ne înghesuim în tramvai dimineața, că nu stăm decât în picioare tot drumul, că nu putem să respirăm, că îl luăm pe al doilea sau al treilea care vine asta pe banii noștri ? și știți de ce vă întreb dacă știți? pentru că nu cred că voi, conducerea sau cine sunteți, circulați cu tramvaiul. sunteți groaznici, pe bune. luați o poză cu tramvaiele alea încărcate din comunism și priviți un pic cât așteptați cu mașina la stop. ăia suntem noi, doar că azi. sper ca într-o zi chiar să conteze că suntem mai mulți decât voi.",punctualitate,Punctualitate / Întârzieri,aștept,NEG,,NO,,2019-10-16T04:43:31.000Z
