review_id,input,aspect,text,fragment,sentiment,label
250,"aspect: pret. fragment: In schimb cer 5 lei și 7 lei pe bilete. text: Program haotic, circula când vor, nu au program prestabilit, te iau toți nervii dacă stai sa aștepți autobuz sau tramvai. O companie de doi bani. Niciodată nu se respecta un program. Degeaba se fac sesizări și reclamații, nu se respecta călătorii. In schimb cer 5 lei și 7 lei pe bilete. Singurul traseu care respecta programul e 23 in rest, mergeți la săpat ! Sunteți jalnici! Punct!",pret,"Program haotic, circula când vor, nu au program prestabilit, te iau toți nervii dacă stai sa aștepți autobuz sau tramvai. O companie de doi bani. Niciodată nu se respecta un program. Degeaba se fac sesizări și reclamații, nu se respecta călătorii. In schimb cer 5 lei și 7 lei pe bilete. Singurul traseu care respecta programul e 23 in rest, mergeți la săpat ! Sunteți jalnici! Punct!",In schimb cer 5 lei și 7 lei pe bilete,negativ,0
250,"aspect: relatii_clienti. fragment: Degeaba se fac sesizări și reclamații, nu se respecta călătorii. text: Program haotic, circula când vor, nu au program prestabilit, te iau toți nervii dacă stai sa aștepți autobuz sau tramvai. O companie de doi bani. Niciodată nu se respecta un program. Degeaba se fac sesizări și reclamații, nu se respecta călătorii. In schimb cer 5 lei și 7 lei pe bilete. Singurul traseu care respecta programul e 23 in rest, mergeți la săpat ! Sunteți jalnici! Punct!",relatii_clienti,"Program haotic, circula când vor, nu au program prestabilit, te iau toți nervii dacă stai sa aștepți autobuz sau tramvai. O companie de doi bani. Niciodată nu se respecta un program. Degeaba se fac sesizări și reclamații, nu se respecta călătorii. In schimb cer 5 lei și 7 lei pe bilete. Singurul traseu care respecta programul e 23 in rest, mergeți la săpat ! Sunteți jalnici! Punct!","Degeaba se fac sesizări și reclamații, nu se respecta călătorii",negativ,0
251,aspect: frecventa. fragment: e nevoie sa se astepte 40-50 minute ca sa vina tramvaiul 8. text: Chiar de fiecare data e nevoie sa se astepte 40-50 minute ca sa vina tramvaiul 8?,frecventa,Chiar de fiecare data e nevoie sa se astepte 40-50 minute ca sa vina tramvaiul 8?,e nevoie sa se astepte 40-50 minute ca sa vina tramvaiul 8,negativ,0
253,aspect: frecventa. fragment: Să stai 40 de minute dimineața să ajungi în Bucium și niciun autobuz. text: Ar trebui să faceți ceva să vină autobuzele la timp!Să stai 40 de minute dimineața să ajungi în Bucium și niciun autobuz?Jalnic!,frecventa,Ar trebui să faceți ceva să vină autobuzele la timp!Să stai 40 de minute dimineața să ajungi în Bucium și niciun autobuz?Jalnic!,Să stai 40 de minute dimineața să ajungi în Bucium și niciun autobuz,negativ,0
254,aspect: stare_vehicule. fragment: Jumătate din tramvaie sunt vechi. text: Jumătate din tramvaie sunt vechi !!!! HOȚII DE NICHITA ȘI CHIRICA !! AU FURAT .... DIN 1997 PÂNĂ ÎN 2021 ! RUȘȘIINNEEEE!!!!,stare_vehicule,Jumătate din tramvaie sunt vechi !!!! HOȚII DE NICHITA ȘI CHIRICA !! AU FURAT .... DIN 1997 PÂNĂ ÎN 2021 ! RUȘȘIINNEEEE!!!!,Jumătate din tramvaie sunt vechi,negativ,0
255,"aspect: soferi_vatmani. fragment: Doar țărani angajați ca vatmani. text: Doar țărani angajați ca vatmani,și la call center de asemenea...tanti a fost foarte ""de treaba""",soferi_vatmani,"Doar țărani angajați ca vatmani,și la call center de asemenea...tanti a fost foarte ""de treaba""",Doar țărani angajați ca vatmani,negativ,0
255,"aspect: relatii_clienti. fragment: la call center de asemenea, tanti a fost foarte de treaba. text: Doar țărani angajați ca vatmani,și la call center de asemenea...tanti a fost foarte ""de treaba""",relatii_clienti,"Doar țărani angajați ca vatmani,și la call center de asemenea...tanti a fost foarte ""de treaba""","la call center de asemenea, tanti a fost foarte de treaba",negativ,0
256,"aspect: frecventa. fragment: Stai si astepti in statie de iti vine a plânge. text: Un dezastru ca intotdeauna. Stai si astepti in statie de iti vine a plânge. Iar cand in sfârsit a venit tramvaiul , dl. vatman parcă e mai degrabă cioban. A dat cu mine jos din scaun la un viraj. 2213 e numarul de inregistrare a tramvaiului.",frecventa,"Un dezastru ca intotdeauna. Stai si astepti in statie de iti vine a plânge. Iar cand in sfârsit a venit tramvaiul , dl. vatman parcă e mai degrabă cioban. A dat cu mine jos din scaun la un viraj. 2213 e numarul de inregistrare a tramvaiului.",Stai si astepti in statie de iti vine a plânge,negativ,0
256,"aspect: soferi_vatmani. fragment: dl. vatman parcă e mai degrabă cioban. A dat cu mine jos din scaun la un viraj. text: Un dezastru ca intotdeauna. Stai si astepti in statie de iti vine a plânge. Iar cand in sfârsit a venit tramvaiul , dl. vatman parcă e mai degrabă cioban. A dat cu mine jos din scaun la un viraj. 2213 e numarul de inregistrare a tramvaiului.",soferi_vatmani,"Un dezastru ca intotdeauna. Stai si astepti in statie de iti vine a plânge. Iar cand in sfârsit a venit tramvaiul , dl. vatman parcă e mai degrabă cioban. A dat cu mine jos din scaun la un viraj. 2213 e numarul de inregistrare a tramvaiului.",dl. vatman parcă e mai degrabă cioban. A dat cu mine jos din scaun la un viraj,negativ,0
256,"aspect: siguranta. fragment: A dat cu mine jos din scaun la un viraj. text: Un dezastru ca intotdeauna. Stai si astepti in statie de iti vine a plânge. Iar cand in sfârsit a venit tramvaiul , dl. vatman parcă e mai degrabă cioban. A dat cu mine jos din scaun la un viraj. 2213 e numarul de inregistrare a tramvaiului.",siguranta,"Un dezastru ca intotdeauna. Stai si astepti in statie de iti vine a plânge. Iar cand in sfârsit a venit tramvaiul , dl. vatman parcă e mai degrabă cioban. A dat cu mine jos din scaun la un viraj. 2213 e numarul de inregistrare a tramvaiului.",A dat cu mine jos din scaun la un viraj,negativ,0
257,"aspect: stare_vehicule. fragment: Autobuzele sunt insuficiente si foarte vechi. text: Autobuzele sunt insuficiente si foarte vechi. E foarte enervant sa astepti 30 de minute dupa un autobuz, iar cand in sfarsit ajunge sa fie atat de plin incat sa nu poti arunca nici macar un ac, asta inseamna ca trebuie sa suplimentati cu autobuze. Aplicatia merge acceptabil acum, dar anul trecut era ghena. Singura solutie pentru traficul rutier aglomerat ar fi modernizarea transportului in public, dar romanul nu are viziune de viitor, din pacate se gandeste doar la buzunarul lui si atat. De personalul ctp nu are sens sa mai zic nimic doar faptul ca cetatenii de etnie rroma nici macar nu sunt amendati daca nu au bilet, iar controlorii nu au niciun drept sa iti retina buletinul. Au dreptul sa te legitimeze daca nu ai bilet doar atat!!! Nu mai acceptati abuzurile!",stare_vehicule,"Autobuzele sunt insuficiente si foarte vechi. E foarte enervant sa astepti 30 de minute dupa un autobuz, iar cand in sfarsit ajunge sa fie atat de plin incat sa nu poti arunca nici macar un ac, asta inseamna ca trebuie sa suplimentati cu autobuze. Aplicatia merge acceptabil acum, dar anul trecut era ghena. Singura solutie pentru traficul rutier aglomerat ar fi modernizarea transportului in public, dar romanul nu are viziune de viitor, din pacate se gandeste doar la buzunarul lui si atat. De personalul ctp nu are sens sa mai zic nimic doar faptul ca cetatenii de etnie rroma nici macar nu sunt amendati daca nu au bilet, iar controlorii nu au niciun drept sa iti retina buletinul. Au dreptul sa te legitimeze daca nu ai bilet doar atat!!! Nu mai acceptati abuzurile!",Autobuzele sunt insuficiente si foarte vechi,negativ,0
257,"aspect: frecventa. fragment: sa astepti 30 de minute dupa un autobuz. text: Autobuzele sunt insuficiente si foarte vechi. E foarte enervant sa astepti 30 de minute dupa un autobuz, iar cand in sfarsit ajunge sa fie atat de plin incat sa nu poti arunca nici macar un ac, asta inseamna ca trebuie sa suplimentati cu autobuze. Aplicatia merge acceptabil acum, dar anul trecut era ghena. Singura solutie pentru traficul rutier aglomerat ar fi modernizarea transportului in public, dar romanul nu are viziune de viitor, din pacate se gandeste doar la buzunarul lui si atat. De personalul ctp nu are sens sa mai zic nimic doar faptul ca cetatenii de etnie rroma nici macar nu sunt amendati daca nu au bilet, iar controlorii nu au niciun drept sa iti retina buletinul. Au dreptul sa te legitimeze daca nu ai bilet doar atat!!! Nu mai acceptati abuzurile!",frecventa,"Autobuzele sunt insuficiente si foarte vechi. E foarte enervant sa astepti 30 de minute dupa un autobuz, iar cand in sfarsit ajunge sa fie atat de plin incat sa nu poti arunca nici macar un ac, asta inseamna ca trebuie sa suplimentati cu autobuze. Aplicatia merge acceptabil acum, dar anul trecut era ghena. Singura solutie pentru traficul rutier aglomerat ar fi modernizarea transportului in public, dar romanul nu are viziune de viitor, din pacate se gandeste doar la buzunarul lui si atat. De personalul ctp nu are sens sa mai zic nimic doar faptul ca cetatenii de etnie rroma nici macar nu sunt amendati daca nu au bilet, iar controlorii nu au niciun drept sa iti retina buletinul. Au dreptul sa te legitimeze daca nu ai bilet doar atat!!! Nu mai acceptati abuzurile!",sa astepti 30 de minute dupa un autobuz,negativ,0
257,"aspect: aglomeratie. fragment: cand in sfarsit ajunge sa fie atat de plin incat sa nu poti arunca nici macar un ac. text: Autobuzele sunt insuficiente si foarte vechi. E foarte enervant sa astepti 30 de minute dupa un autobuz, iar cand in sfarsit ajunge sa fie atat de plin incat sa nu poti arunca nici macar un ac, asta inseamna ca trebuie sa suplimentati cu autobuze. Aplicatia merge acceptabil acum, dar anul trecut era ghena. Singura solutie pentru traficul rutier aglomerat ar fi modernizarea transportului in public, dar romanul nu are viziune de viitor, din pacate se gandeste doar la buzunarul lui si atat. De personalul ctp nu are sens sa mai zic nimic doar faptul ca cetatenii de etnie rroma nici macar nu sunt amendati daca nu au bilet, iar controlorii nu au niciun drept sa iti retina buletinul. Au dreptul sa te legitimeze daca nu ai bilet doar atat!!! Nu mai acceptati abuzurile!",aglomeratie,"Autobuzele sunt insuficiente si foarte vechi. E foarte enervant sa astepti 30 de minute dupa un autobuz, iar cand in sfarsit ajunge sa fie atat de plin incat sa nu poti arunca nici macar un ac, asta inseamna ca trebuie sa suplimentati cu autobuze. Aplicatia merge acceptabil acum, dar anul trecut era ghena. Singura solutie pentru traficul rutier aglomerat ar fi modernizarea transportului in public, dar romanul nu are viziune de viitor, din pacate se gandeste doar la buzunarul lui si atat. De personalul ctp nu are sens sa mai zic nimic doar faptul ca cetatenii de etnie rroma nici macar nu sunt amendati daca nu au bilet, iar controlorii nu au niciun drept sa iti retina buletinul. Au dreptul sa te legitimeze daca nu ai bilet doar atat!!! Nu mai acceptati abuzurile!",cand in sfarsit ajunge sa fie atat de plin incat sa nu poti arunca nici macar un ac,negativ,0
257,"aspect: controlori. fragment: cetatenii de etnie rroma nici macar nu sunt amendati daca nu au bilet, controlorii nu au niciun drept sa iti retina buletinul. text: Autobuzele sunt insuficiente si foarte vechi. E foarte enervant sa astepti 30 de minute dupa un autobuz, iar cand in sfarsit ajunge sa fie atat de plin incat sa nu poti arunca nici macar un ac, asta inseamna ca trebuie sa suplimentati cu autobuze. Aplicatia merge acceptabil acum, dar anul trecut era ghena. Singura solutie pentru traficul rutier aglomerat ar fi modernizarea transportului in public, dar romanul nu are viziune de viitor, din pacate se gandeste doar la buzunarul lui si atat. De personalul ctp nu are sens sa mai zic nimic doar faptul ca cetatenii de etnie rroma nici macar nu sunt amendati daca nu au bilet, iar controlorii nu au niciun drept sa iti retina buletinul. Au dreptul sa te legitimeze daca nu ai bilet doar atat!!! Nu mai acceptati abuzurile!",controlori,"Autobuzele sunt insuficiente si foarte vechi. E foarte enervant sa astepti 30 de minute dupa un autobuz, iar cand in sfarsit ajunge sa fie atat de plin incat sa nu poti arunca nici macar un ac, asta inseamna ca trebuie sa suplimentati cu autobuze. Aplicatia merge acceptabil acum, dar anul trecut era ghena. Singura solutie pentru traficul rutier aglomerat ar fi modernizarea transportului in public, dar romanul nu are viziune de viitor, din pacate se gandeste doar la buzunarul lui si atat. De personalul ctp nu are sens sa mai zic nimic doar faptul ca cetatenii de etnie rroma nici macar nu sunt amendati daca nu au bilet, iar controlorii nu au niciun drept sa iti retina buletinul. Au dreptul sa te legitimeze daca nu ai bilet doar atat!!! Nu mai acceptati abuzurile!","cetatenii de etnie rroma nici macar nu sunt amendati daca nu au bilet, controlorii nu au niciun drept sa iti retina buletinul",negativ,0
258,"aspect: punctualitate. fragment: Oameni astia nu au ceas. Merg dupa cum au chef. Orarul e de forma. text: Oameni astia nu au ceas. Merg dupa cum au chef. Orarul e de forma. Mai bine o iei pe jos sau taxi decat sa astepti o cursa in multe cazuri. Plus unele curse sunt arhipline. Nu ai cum sa urci.
Nici sa vrei.",punctualitate,"Oameni astia nu au ceas. Merg dupa cum au chef. Orarul e de forma. Mai bine o iei pe jos sau taxi decat sa astepti o cursa in multe cazuri. Plus unele curse sunt arhipline. Nu ai cum sa urci.
Nici sa vrei.",Oameni astia nu au ceas. Merg dupa cum au chef. Orarul e de forma,negativ,0
258,"aspect: aglomeratie. fragment: unele curse sunt arhipline. Nu ai cum sa urci. text: Oameni astia nu au ceas. Merg dupa cum au chef. Orarul e de forma. Mai bine o iei pe jos sau taxi decat sa astepti o cursa in multe cazuri. Plus unele curse sunt arhipline. Nu ai cum sa urci.
Nici sa vrei.",aglomeratie,"Oameni astia nu au ceas. Merg dupa cum au chef. Orarul e de forma. Mai bine o iei pe jos sau taxi decat sa astepti o cursa in multe cazuri. Plus unele curse sunt arhipline. Nu ai cum sa urci.
Nici sa vrei.",unele curse sunt arhipline. Nu ai cum sa urci,negativ,0
261,aspect: punctualitate. fragment: always late and incompetent. text: always late and incompetent,punctualitate,always late and incompetent,always late and incompetent,negativ,0
263,aspect: frecventa. fragment: mai mult de 30 de minute la Metro pana a venit un autobuz 20. text: Am stat 2 zile la rand mai mult de 30 de minute la Metro pana a venit un autobuz 20. Dupa ora 17:00,frecventa,Am stat 2 zile la rand mai mult de 30 de minute la Metro pana a venit un autobuz 20. Dupa ora 17:00,mai mult de 30 de minute la Metro pana a venit un autobuz 20,negativ,0
266,aspect: aglomeratie. fragment: Autobuze la fel de aglomerate chiar si in pandemie. Nicio masura de protectie sau distantare. text: Autobuze la fel de aglomerate chiar si in pandemie.Nicio masura de protectie sau distantare.,aglomeratie,Autobuze la fel de aglomerate chiar si in pandemie.Nicio masura de protectie sau distantare.,Autobuze la fel de aglomerate chiar si in pandemie. Nicio masura de protectie sau distantare,negativ,0
270,"aspect: soferi_vatmani. fragment: șoferul sa nu aibe bunul simt macar sa opreasca, nu opreste in statie atunci când nu mai sunt scaune libere. text: Regula de a nu opri in statie atunci când nu mai sunt scaune libere, este pentru toți șoferii sau doar pentru unii(care e mai smecher)? Întreb pentru a sti pe viitor, ca sa nu ma mai enervez cand stau in statie pregătită să urc(fara a fi cu nasul in telefon sau alta preocupatie) si șoferul sa nu aibe bunul simt macar sa opreasca(din mers nu se vede mare scofală, dara să mai bată si soarele in geam)",soferi_vatmani,"Regula de a nu opri in statie atunci când nu mai sunt scaune libere, este pentru toți șoferii sau doar pentru unii(care e mai smecher)? Întreb pentru a sti pe viitor, ca sa nu ma mai enervez cand stau in statie pregătită să urc(fara a fi cu nasul in telefon sau alta preocupatie) si șoferul sa nu aibe bunul simt macar sa opreasca(din mers nu se vede mare scofală, dara să mai bată si soarele in geam)","șoferul sa nu aibe bunul simt macar sa opreasca, nu opreste in statie atunci când nu mai sunt scaune libere",negativ,0
271,aspect: frecventa. fragment: Autobuzul 20 merge din 30 in 30 de minute. text: Autobuzul 20 merge din 30 in 30 de minute,frecventa,Autobuzul 20 merge din 30 in 30 de minute,Autobuzul 20 merge din 30 in 30 de minute,negativ,0
272,"aspect: acoperire_rute. fragment: transportul sa fie prelungit măcar cu o jumătate de ora pentru persoane care încep programul de lucru la ora 09.00. text: Sunt persoane care încep programul de lucru  la ora 09.00, ar trebui ca transportul sa fie prelungit măcar cu o jumătate de ora.",acoperire_rute,"Sunt persoane care încep programul de lucru  la ora 09.00, ar trebui ca transportul sa fie prelungit măcar cu o jumătate de ora.",transportul sa fie prelungit măcar cu o jumătate de ora pentru persoane care încep programul de lucru la ora 09.00,negativ,0
273,"aspect: pret. fragment: de ce scumpiti abonamentele de elevi si studenti pe zona 2. De la 55 de lei sa ajunga la 70. text: Nu inteleg de ce scumpiti abonamentele de elevi si studenti pe zona 2. De la 55 de lei sa ajunga la 70...De toata jena.
Bine ca abonamentele pe zona 1 ai ramas 40 de lei. Nu mi se pare corect. Daca nu readuceti abonamentele pe zona 2 la pretul initial, va fac o panarama de nu va vedeti.",pret,"Nu inteleg de ce scumpiti abonamentele de elevi si studenti pe zona 2. De la 55 de lei sa ajunga la 70...De toata jena.
Bine ca abonamentele pe zona 1 ai ramas 40 de lei. Nu mi se pare corect. Daca nu readuceti abonamentele pe zona 2 la pretul initial, va fac o panarama de nu va vedeti.",de ce scumpiti abonamentele de elevi si studenti pe zona 2. De la 55 de lei sa ajunga la 70,negativ,0
274,"aspect: pret. fragment: nu mai dati abonamente reduse studentilor care nu au resedinta in Iasi, trebuie sa platesti mai mult pe un abonament. text: V-ati gandit voi sa nu mai dati abonamente reduse studentilor care nu au resedinta in Iasi... ce sa mai zic,  dupa ce ca stateam in frig sa asteptam o groaza, dupa inghesuiti in jeg si aer inchis, s-au decis niste capete patrate ca trebuie sa platesti mai mult pe un abonament.",pret,"V-ati gandit voi sa nu mai dati abonamente reduse studentilor care nu au resedinta in Iasi... ce sa mai zic,  dupa ce ca stateam in frig sa asteptam o groaza, dupa inghesuiti in jeg si aer inchis, s-au decis niste capete patrate ca trebuie sa platesti mai mult pe un abonament.","nu mai dati abonamente reduse studentilor care nu au resedinta in Iasi, trebuie sa platesti mai mult pe un abonament",negativ,0
274,"aspect: frecventa. fragment: stateam in frig sa asteptam o groaza. text: V-ati gandit voi sa nu mai dati abonamente reduse studentilor care nu au resedinta in Iasi... ce sa mai zic,  dupa ce ca stateam in frig sa asteptam o groaza, dupa inghesuiti in jeg si aer inchis, s-au decis niste capete patrate ca trebuie sa platesti mai mult pe un abonament.",frecventa,"V-ati gandit voi sa nu mai dati abonamente reduse studentilor care nu au resedinta in Iasi... ce sa mai zic,  dupa ce ca stateam in frig sa asteptam o groaza, dupa inghesuiti in jeg si aer inchis, s-au decis niste capete patrate ca trebuie sa platesti mai mult pe un abonament.",stateam in frig sa asteptam o groaza,negativ,0
274,"aspect: aglomeratie. fragment: inghesuiti in jeg si aer inchis. text: V-ati gandit voi sa nu mai dati abonamente reduse studentilor care nu au resedinta in Iasi... ce sa mai zic,  dupa ce ca stateam in frig sa asteptam o groaza, dupa inghesuiti in jeg si aer inchis, s-au decis niste capete patrate ca trebuie sa platesti mai mult pe un abonament.",aglomeratie,"V-ati gandit voi sa nu mai dati abonamente reduse studentilor care nu au resedinta in Iasi... ce sa mai zic,  dupa ce ca stateam in frig sa asteptam o groaza, dupa inghesuiti in jeg si aer inchis, s-au decis niste capete patrate ca trebuie sa platesti mai mult pe un abonament.",inghesuiti in jeg si aer inchis,negativ,0
275,aspect: organizare. fragment: Se misca in bine. text: Se misca in bine!,organizare,Se misca in bine!,Se misca in bine,pozitiv,2
278,aspect: punctualitate. fragment: Pana si o testoasa se misca mai repede decat autobuzele CTP. text: Pana si o testoasa se misca mai repede decat autobuzele CTP. 😁😎🤝,punctualitate,Pana si o testoasa se misca mai repede decat autobuzele CTP. 😁😎🤝,Pana si o testoasa se misca mai repede decat autobuzele CTP,negativ,0
281,"aspect: soferi_vatmani. fragment: Soferii nu respecta orele de plecare. text: Servicii de toata jena. Soferii nu respecta orele de plecare. Nu poti să-ți faci un program.
Schimbati sistemul de abonamente, e din anii '90",soferi_vatmani,"Servicii de toata jena. Soferii nu respecta orele de plecare. Nu poti să-ți faci un program.
Schimbati sistemul de abonamente, e din anii '90",Soferii nu respecta orele de plecare,negativ,0
281,"aspect: validare_bilete. fragment: Schimbati sistemul de abonamente, e din anii 90. text: Servicii de toata jena. Soferii nu respecta orele de plecare. Nu poti să-ți faci un program.
Schimbati sistemul de abonamente, e din anii '90",validare_bilete,"Servicii de toata jena. Soferii nu respecta orele de plecare. Nu poti să-ți faci un program.
Schimbati sistemul de abonamente, e din anii '90","Schimbati sistemul de abonamente, e din anii 90",negativ,0
282,"aspect: controlori. fragment: controlori prosti. text: Calitate de tot jenul, controlori prosti, miroase urat, uneori nici nu merge aerul conditionat",controlori,"Calitate de tot jenul, controlori prosti, miroase urat, uneori nici nu merge aerul conditionat",controlori prosti,negativ,0
282,"aspect: curatenie. fragment: miroase urat. text: Calitate de tot jenul, controlori prosti, miroase urat, uneori nici nu merge aerul conditionat",curatenie,"Calitate de tot jenul, controlori prosti, miroase urat, uneori nici nu merge aerul conditionat",miroase urat,negativ,0
282,"aspect: confort_termic. fragment: uneori nici nu merge aerul conditionat. text: Calitate de tot jenul, controlori prosti, miroase urat, uneori nici nu merge aerul conditionat",confort_termic,"Calitate de tot jenul, controlori prosti, miroase urat, uneori nici nu merge aerul conditionat",uneori nici nu merge aerul conditionat,negativ,0
285,aspect: frecventa. fragment: Toate autobuzele vin foarte greu. Imbatranesti in statii. text: Toate autobuzele vin foarte greu. Imbatranesti in statii.,frecventa,Toate autobuzele vin foarte greu. Imbatranesti in statii.,Toate autobuzele vin foarte greu. Imbatranesti in statii,negativ,0
286,"aspect: confort_termic. fragment: pornirea aerului conditionat e la fel de complicata ca pornirea unui reactor nuclear, le e atat de greu soferilor sa porneasca aerul ala atunci cand temperatura in autobuz e de 40. text: Pe autobuzele traseului 41, se pare ca pornirea aerului conditionat e la fel de complicata ca pornirea unui reactor nuclear. Le e atat de greu soferilor sa porneasca aerul ala atunci cand temperatura in autobuz e de 40?",confort_termic,"Pe autobuzele traseului 41, se pare ca pornirea aerului conditionat e la fel de complicata ca pornirea unui reactor nuclear. Le e atat de greu soferilor sa porneasca aerul ala atunci cand temperatura in autobuz e de 40?","pornirea aerului conditionat e la fel de complicata ca pornirea unui reactor nuclear, le e atat de greu soferilor sa porneasca aerul ala atunci cand temperatura in autobuz e de 40",negativ,0
287,"aspect: soferi_vatmani. fragment: vatmanii de pe tramvaiul 9 mi a inchis una in nas, nu mi a mai permis sa urc. text: De tot râsul....Niste inpertineti si mega nesimțiți..cel puțin așa sunt vatmanii de pe tramvaiul 9...
Am așteptat 10 min in tramvai...fiind foarte cald am coborât ...La 5 min a urcat ""dnl""vatman si efectiv mi a inchis una in nas ..Nu mi a mai permis sa urc...Asta s a intamplat la capăt Cug...
Acum am bilet cumparat si a merg cu taxiul ca întârzii la serviciu...
RUSINEEEE...",soferi_vatmani,"De tot râsul....Niste inpertineti si mega nesimțiți..cel puțin așa sunt vatmanii de pe tramvaiul 9...
Am așteptat 10 min in tramvai...fiind foarte cald am coborât ...La 5 min a urcat ""dnl""vatman si efectiv mi a inchis una in nas ..Nu mi a mai permis sa urc...Asta s a intamplat la capăt Cug...
Acum am bilet cumparat si a merg cu taxiul ca întârzii la serviciu...
RUSINEEEE...","vatmanii de pe tramvaiul 9 mi a inchis una in nas, nu mi a mai permis sa urc",negativ,0
287,"aspect: confort_termic. fragment: fiind foarte cald am coborât. text: De tot râsul....Niste inpertineti si mega nesimțiți..cel puțin așa sunt vatmanii de pe tramvaiul 9...
Am așteptat 10 min in tramvai...fiind foarte cald am coborât ...La 5 min a urcat ""dnl""vatman si efectiv mi a inchis una in nas ..Nu mi a mai permis sa urc...Asta s a intamplat la capăt Cug...
Acum am bilet cumparat si a merg cu taxiul ca întârzii la serviciu...
RUSINEEEE...",confort_termic,"De tot râsul....Niste inpertineti si mega nesimțiți..cel puțin așa sunt vatmanii de pe tramvaiul 9...
Am așteptat 10 min in tramvai...fiind foarte cald am coborât ...La 5 min a urcat ""dnl""vatman si efectiv mi a inchis una in nas ..Nu mi a mai permis sa urc...Asta s a intamplat la capăt Cug...
Acum am bilet cumparat si a merg cu taxiul ca întârzii la serviciu...
RUSINEEEE...",fiind foarte cald am coborât,negativ,0
287,"aspect: punctualitate. fragment: acum am bilet cumparat si merg cu taxiul ca întârzii la serviciu. text: De tot râsul....Niste inpertineti si mega nesimțiți..cel puțin așa sunt vatmanii de pe tramvaiul 9...
Am așteptat 10 min in tramvai...fiind foarte cald am coborât ...La 5 min a urcat ""dnl""vatman si efectiv mi a inchis una in nas ..Nu mi a mai permis sa urc...Asta s a intamplat la capăt Cug...
Acum am bilet cumparat si a merg cu taxiul ca întârzii la serviciu...
RUSINEEEE...",punctualitate,"De tot râsul....Niste inpertineti si mega nesimțiți..cel puțin așa sunt vatmanii de pe tramvaiul 9...
Am așteptat 10 min in tramvai...fiind foarte cald am coborât ...La 5 min a urcat ""dnl""vatman si efectiv mi a inchis una in nas ..Nu mi a mai permis sa urc...Asta s a intamplat la capăt Cug...
Acum am bilet cumparat si a merg cu taxiul ca întârzii la serviciu...
RUSINEEEE...",acum am bilet cumparat si merg cu taxiul ca întârzii la serviciu,negativ,0
288,aspect: validare_bilete. fragment: Am avut ghinionul sa nu primesc bon la un POS. text: Am avut ghinionul sa nu primesc bon la un πOS.,validare_bilete,Am avut ghinionul sa nu primesc bon la un πOS.,Am avut ghinionul sa nu primesc bon la un POS,negativ,0
289,aspect: frecventa. fragment: Sa stai 25 minute in Bucium sa astepti un amarat de autobuz sa te duca la serviciu. text: Sa stai 25 minute in Bucium sa sa astepti un amarat de autobuz sa te duca la serviciu....jenant pt CTP....RUSINE!!!,frecventa,Sa stai 25 minute in Bucium sa sa astepti un amarat de autobuz sa te duca la serviciu....jenant pt CTP....RUSINE!!!,Sa stai 25 minute in Bucium sa astepti un amarat de autobuz sa te duca la serviciu,negativ,0
290,aspect: validare_bilete. fragment: POS-urile nu dau bon. Achiti de mai multe ori aceiași călătorie. text: Iarăși POS-urile nu dau bon. Achiti de mai multe ori aceiași călătorie. Teapa. Autobunul 58 de pe ruta 46 Iasi,validare_bilete,Iarăși POS-urile nu dau bon. Achiti de mai multe ori aceiași călătorie. Teapa. Autobunul 58 de pe ruta 46 Iasi,POS-urile nu dau bon. Achiti de mai multe ori aceiași călătorie,negativ,0
291,"aspect: frecventa. fragment: Astept de 30 de minute autobuzul 30 sau 30b. text: Bataie de joc! Astept de 30 de minute autobuzul 30 sau 30b, de parca nu as fi in oraș si la țară. Ce fac soferii? Stau la capăt, ca să se întâlnească la o barfa? Dupa mine nu aș acorda nicio stea!",frecventa,"Bataie de joc! Astept de 30 de minute autobuzul 30 sau 30b, de parca nu as fi in oraș si la țară. Ce fac soferii? Stau la capăt, ca să se întâlnească la o barfa? Dupa mine nu aș acorda nicio stea!",Astept de 30 de minute autobuzul 30 sau 30b,negativ,0
291,"aspect: soferi_vatmani. fragment: Ce fac soferii? Stau la capăt, ca să se întâlnească la o barfa. text: Bataie de joc! Astept de 30 de minute autobuzul 30 sau 30b, de parca nu as fi in oraș si la țară. Ce fac soferii? Stau la capăt, ca să se întâlnească la o barfa? Dupa mine nu aș acorda nicio stea!",soferi_vatmani,"Bataie de joc! Astept de 30 de minute autobuzul 30 sau 30b, de parca nu as fi in oraș si la țară. Ce fac soferii? Stau la capăt, ca să se întâlnească la o barfa? Dupa mine nu aș acorda nicio stea!","Ce fac soferii? Stau la capăt, ca să se întâlnească la o barfa",negativ,0
293,aspect: validare_bilete. fragment: Automatul de bilete din tg cucu da numai un bilet atunci cand platesti pentru 2. text: Automatul de bilete din tg cucu da numai un bilet atunci cand platesti pentru 2. Aveti de gand sa faceti ceva ?,validare_bilete,Automatul de bilete din tg cucu da numai un bilet atunci cand platesti pentru 2. Aveti de gand sa faceti ceva ?,Automatul de bilete din tg cucu da numai un bilet atunci cand platesti pentru 2,negativ,0
